,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
293,2,30,4,1,50,False,False,True,3.413131045423732e-06,292.0078411102295,21250.0,1900.694515910421,0.25353312492370605,291.884761095047,2890.1202371952095,1900.694515910477
294,2,30,12,1,50,False,False,True,0.004722011301193865,3600.21537899971,150193.0,2385.811822942679,0.360842227935791,2841.2709019184113,2769.8465064155466,3562.675617238571
295,2,30,24,1,50,False,False,True,,,,,0.36466312408447266,,,
296,2,30,49,3,50,False,True,False,3.286849702828195e-08,1045.145823955536,39751.0,2505.6013357912907,,,,
297,2,30,49,3,50,False,True,True,1.701748880537442e-08,1207.470288991928,34389.0,2505.601296952417,59.616840839385986,4.354223966598511,2604.0431292200165,2577.7544498462603
298,2,30,4,3,50,False,False,False,9.018312335782239e-07,615.5996370315552,61196.0,1338.373404943795,,,,
299,2,30,12,3,50,False,False,False,,,,,,,,
300,2,30,24,3,50,False,False,False,,,,,,,,
301,2,30,4,3,50,False,False,True,2.3236945131827367e-05,888.4997291564941,61585.0,1378.7191327358614,0.7645308971405029,635.8194060325623,2411.2738871244637,1379.737041834781
302,2,30,12,3,50,False,False,True,,,,,2.074270009994507,,,
303,2,30,24,3,50,False,False,True,,,,,20.32197117805481,,,
304,2,30,49,7,50,False,True,False,0.0,812.9563899040222,25474.0,2016.7216210663441,,,,
305,2,30,49,7,50,False,True,True,7.304616426033542e-08,470.89970993995667,26591.0,2016.721733473814,45.27630090713501,4.256567001342773,2066.704450367065,2039.2045569286556
306,2,30,4,7,50,False,False,False,8.30307427891619e-06,657.5029718875885,40835.0,1084.5677364897506,,,,
307,2,30,12,7,50,False,False,False,2.6576777695194228e-05,1158.2018740177155,31594.0,1119.5071007126962,,,,
308,2,30,24,7,50,False,False,False,,,,,,,,
309,2,30,4,7,50,False,False,True,5.5914986505413295e-05,334.29379296302795,28423.0,1075.4704209808579,0.029541015625,210.87594509124756,2394.9047684795205,1075.7234851026744
310,2,30,12,7,50,False,False,True,8.208925603573903e-05,1385.589898109436,49979.0,1138.8453727193644,1.4208920001983643,1303.2114260196686,2126.1015438621953,1138.8455130217098
311,2,30,24,7,50,False,False,True,0.022919755010958897,3600.397847890854,66529.0,1286.8292182969235,1.890204906463623,3464.44132399559,2064.192664028952,1286.8292188012483
312,2,50,83,1,50,False,True,False,0.00012059481330769561,3601.216351032257,420489.0,6040.355676457929,,,,
313,2,50,83,1,50,False,True,True,9.962416055660995e-05,914.6684808731079,77164.0,6040.355700225849,2.594326972961426,30.96180295944214,6168.445917937302,6168.224856234483
314,2,50,8,1,50,False,False,False,,,,,,,,
315,2,50,20,1,50,False,False,False,,,,,,,,
316,2,50,41,1,50,False,False,False,,,,,,,,
317,2,50,8,1,50,False,False,True,,,,,0.6441841125488281,,,
318,2,50,20,1,50,False,False,True,,,,,1.242753028869629,,,
319,2,50,41,1,50,False,False,True,,,,,1.3918178081512451,,,
320,2,50,83,5,50,False,True,False,0.14354877983192485,3601.1680359840393,54522.0,3934.3274977265282,,,,
321,2,50,83,5,50,False,True,True,0.1252419409344112,3601.1814918518066,42731.0,3864.8152997080497,100.04863500595093,11.342926025390625,4131.8540757869005,4111.408837496081
322,2,50,8,5,50,False,False,False,,,,,,,,
323,2,50,20,5,50,False,False,False,,,,,,,,
324,2,50,41,5,50,False,False,False,,,,,,,,
325,2,50,8,5,50,False,False,True,,,,,39.119431018829346,,,
326,2,50,20,5,50,False,False,True,,,,,100.01047492027283,,,
327,2,50,41,5,50,False,False,True,,,,,100.01094388961792,,,
328,2,50,83,12,50,False,True,False,0.008473840951435588,3601.1477398872375,51698.0,3114.24391960906,,,,
