,index,n_N,perc_B,k,single,wL,lazy,A4,init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
1705,265,30,10.0%,10%,False,50,False,False,True,,,,,,,,
1706,266,30,20.0%,10%,False,50,False,False,False,0.0007415448977307087,2903.358983039856,126411.0,1484.695848497655,,,,
1707,267,30,20.0%,10%,False,50,False,False,True,,,,,,,,
1708,268,30,50.0%,10%,False,50,False,False,False,,,,,,,,
1709,269,30,50.0%,10%,False,50,False,False,True,,,,,,,,
1710,270,30,100%,10%,False,50,False,True,False,0.01493625151112,3604.564337015152,86351.0,2225.05492134487,,,,
1711,271,30,100%,10%,False,50,False,True,True,,,,,,,,
1712,272,30,10.0%,25%,False,0,False,False,False,0.008829782105375564,3392.923243045807,363354.0,310.67897607604675,,,,
1713,273,30,10.0%,25%,False,0,False,False,True,,,,,,,,
1714,274,30,20.0%,25%,False,0,False,False,False,0.00988296860195963,3304.823038816452,205922.0,312.6072629731891,,,,
1715,275,30,20.0%,25%,False,0,False,False,True,,,,,,,,
1716,276,30,50.0%,25%,False,0,False,False,False,,,,,,,,
1717,277,30,50.0%,25%,False,0,False,False,True,,,,,,,,
1718,278,30,100%,25%,False,0,False,True,False,0.20527033061864,3604.257405996322,81873.0,437.161019596013,,,,
1719,279,30,100%,25%,False,0,False,True,True,,,,,,,,
1720,280,30,10.0%,25%,False,50,False,False,False,0.003039590668140791,470.75403785705566,45687.0,1060.6790324498163,,,,
1721,281,30,10.0%,25%,False,50,False,False,True,,,,,,,,
1722,282,30,20.0%,25%,False,50,False,False,False,0.00991961377446686,2800.611725091934,228418.0,1085.89651102105,,,,
1723,283,30,20.0%,25%,False,50,False,False,True,,,,,,,,
1724,284,30,50.0%,25%,False,50,False,False,False,,,,,,,,
1725,285,30,50.0%,25%,False,50,False,False,True,,,,,,,,
1726,286,30,100%,25%,False,50,False,True,False,0.009985986023943237,1578.3455867767334,194639.0,1938.2716920622408,,,,
1727,287,30,100%,25%,False,50,False,True,True,,,,,,,,
1728,288,50,10.0%,1,True,0,False,False,False,,,,,,,,
1729,289,50,10.0%,1,True,0,False,False,True,,,,,,,,
1730,290,50,20.0%,1,True,0,False,False,False,,,,,,,,
1731,291,50,20.0%,1,True,0,False,False,True,,,,,,,,
1732,292,50,50.0%,1,True,0,False,False,False,,,,,,,,
1733,293,50,50.0%,1,True,0,False,False,True,,,,,,,,
1734,294,50,100%,1,True,0,False,True,False,10.46256033180243,3601.5452139377594,84856.0,2160.4553718347115,,,,
1735,295,50,100%,1,True,0,False,True,True,,,,,,,,
1736,296,50,10.0%,1,True,50,False,False,False,35.84398351359589,3600.116069078445,20105.0,5120.526391691527,,,,
1737,297,50,10.0%,1,True,50,False,False,True,,,,,,,,
1738,298,50,20.0%,1,True,50,False,False,False,,,,,,,,
1739,299,50,20.0%,1,True,50,False,False,True,,,,,,,,
1740,300,50,50.0%,1,True,50,False,False,False,,,,,,,,
1741,301,50,50.0%,1,True,50,False,False,True,,,,,,,,
1742,302,50,100%,1,True,50,False,True,False,9.2008358512708,3600.489007949829,14857.0,5168.110015906713,,,,
1743,303,50,100%,1,True,50,False,True,True,,,,,,,,
1744,304,50,10.0%,10%,True,0,False,False,False,,,,,,,,
1745,305,50,10.0%,10%,True,0,False,False,True,,,,,,,,
1746,306,50,20.0%,10%,True,0,False,False,False,,,,,,,,
1747,307,50,20.0%,10%,True,0,False,False,True,,,,,,,,
1748,308,50,50.0%,10%,True,0,False,False,False,,,,,,,,
1749,309,50,50.0%,10%,True,0,False,False,True,,,,,,,,
1750,310,50,100%,10%,True,0,False,True,False,48.324939829142885,3600.2071509361267,2401.0,1249.77855632636,,,,
1751,311,50,100%,10%,True,0,False,True,True,,,,,,,,
1752,312,50,10.0%,10%,True,50,False,False,False,,,,,,,,
1753,313,50,10.0%,10%,True,50,False,False,True,,,,,,,,
1754,314,50,20.0%,10%,True,50,False,False,False,,,,,,,,
1755,315,50,20.0%,10%,True,50,False,False,True,,,,,,,,
1756,316,50,50.0%,10%,True,50,False,False,False,,,,,,,,
1757,317,50,50.0%,10%,True,50,False,False,True,,,,,,,,
1758,318,50,100%,10%,True,50,False,True,False,17.26286543740127,3600.1504769325256,778.0,3877.869686728272,,,,
1759,319,50,100%,10%,True,50,False,True,True,,,,,,,,
1760,320,50,10.0%,25%,True,0,False,False,False,62.32538403341603,3600.058930873871,3929.0,939.6855882025144,,,,
1761,321,50,10.0%,25%,True,0,False,False,True,,,,,,,,
1762,322,50,20.0%,25%,True,0,False,False,False,,,,,,,,
1763,323,50,20.0%,25%,True,0,False,False,True,,,,,,,,
1764,324,50,50.0%,25%,True,0,False,False,False,,,,,,,,
1765,325,50,50.0%,25%,True,0,False,False,True,,,,,,,,
1766,326,50,100%,25%,True,0,False,True,False,11.18793137818001,3600.2564780712128,25882.0,610.2612884643663,,,,
1767,327,50,100%,25%,True,0,False,True,True,,,,,,,,
1768,328,50,10.0%,25%,True,50,False,False,False,,,,,,,,
1769,329,50,10.0%,25%,True,50,False,False,True,,,,,,,,
1770,330,50,20.0%,25%,True,50,False,False,False,,,,,,,,
1771,331,50,20.0%,25%,True,50,False,False,True,,,,,,,,
1772,332,50,50.0%,25%,True,50,False,False,False,,,,,,,,
1773,333,50,50.0%,25%,True,50,False,False,True,,,,,,,,
1774,334,50,100%,25%,True,50,False,True,False,8.22954760587751,3600.3585209846497,8016.0,3330.075848215088,,,,
1775,335,50,100%,25%,True,50,False,True,True,,,,,,,,
1776,336,50,10.0%,1,False,0,False,False,False,2.87739055862001,3600.917355775833,32218.0,1930.3624389758425,,,,
1777,337,50,10.0%,1,False,0,False,False,True,,,,,,,,
1778,338,50,20.0%,1,False,0,False,False,False,,,,,,,,
1779,339,50,20.0%,1,False,0,False,False,True,,,,,,,,
1780,340,50,50.0%,1,False,0,False,False,False,,,,,,,,
1781,341,50,50.0%,1,False,0,False,False,True,,,,,,,,
1782,342,50,100%,1,False,0,False,True,False,40.22205069118308,3601.862246990204,1.0,2012.2147089922453,,,,
1783,343,50,100%,1,False,0,False,True,True,,,,,,,,
1784,344,50,10.0%,1,False,50,False,False,False,3.31581114678609,3600.9044728279114,36517.0,3471.643199300972,,,,
1785,345,50,10.0%,1,False,50,False,False,True,,,,,,,,
1786,346,50,20.0%,1,False,50,False,False,False,,,,,,,,
1787,347,50,20.0%,1,False,50,False,False,True,,,,,,,,
1788,348,50,50.0%,1,False,50,False,False,False,,,,,,,,
1789,349,50,50.0%,1,False,50,False,False,True,,,,,,,,
1790,350,50,100%,1,False,50,False,True,False,15.93184397937088,3615.631524085999,1.0,4739.57709432038,,,,
1791,351,50,100%,1,False,50,False,True,True,,,,,,,,
1792,352,50,10.0%,10%,False,0,False,False,False,,,,,,,,
1793,353,50,10.0%,10%,False,0,False,False,True,,,,,,,,
1794,354,50,20.0%,10%,False,0,False,False,False,,,,,,,,
1795,355,50,20.0%,10%,False,0,False,False,True,,,,,,,,
1796,356,50,50.0%,10%,False,0,False,False,False,,,,,,,,
1797,357,50,50.0%,10%,False,0,False,False,True,,,,,,,,
1798,358,50,100%,10%,False,0,False,True,False,46.29660236330651,3615.226231813431,1.0,937.6715143537205,,,,
1799,359,50,100%,10%,False,0,False,True,True,,,,,,,,
1800,360,50,10.0%,10%,False,50,False,False,False,,,,,,,,
1801,361,50,10.0%,10%,False,50,False,False,True,,,,,,,,
1802,362,50,20.0%,10%,False,50,False,False,False,,,,,,,,
1803,363,50,20.0%,10%,False,50,False,False,True,,,,,,,,
1804,364,50,50.0%,10%,False,50,False,False,False,,,,,,,,
1805,365,50,50.0%,10%,False,50,False,False,True,,,,,,,,
1806,366,50,100%,10%,False,50,False,True,False,13.916103527810082,3602.008348941803,1.0,3496.1522878093574,,,,
1807,367,50,100%,10%,False,50,False,True,True,,,,,,,,
1808,368,50,10.0%,25%,False,0,False,False,False,19.484693195244258,3600.382282018661,17551.0,449.9539714474882,,,,
1809,369,50,10.0%,25%,False,0,False,False,True,,,,,,,,
1810,370,50,20.0%,25%,False,0,False,False,False,29.5220862609476,3600.197472095489,2016.0,513.9352274960733,,,,
1811,371,50,20.0%,25%,False,0,False,False,True,,,,,,,,
1812,372,50,50.0%,25%,False,0,False,False,False,,,,,,,,
1813,373,50,50.0%,25%,False,0,False,False,True,,,,,,,,
1814,374,50,100%,25%,False,0,False,True,False,45.71180265030609,3634.619253873825,1.0,583.9086364691655,,,,
1815,375,50,100%,25%,False,0,False,True,True,,,,,,,,
1816,376,50,10.0%,25%,False,50,False,False,False,,,,,,,,
1817,377,50,10.0%,25%,False,50,False,False,True,,,,,,,,
1818,378,50,20.0%,25%,False,50,False,False,False,,,,,,,,
1819,379,50,20.0%,25%,False,50,False,False,True,,,,,,,,
1820,380,50,50.0%,25%,False,50,False,False,False,,,,,,,,
1821,381,50,50.0%,25%,False,50,False,False,True,,,,,,,,
1822,382,50,100%,25%,False,50,False,True,False,0.72919335932501,3602.410462141037,1.0,3100.7143588190747,,,,
1823,383,50,100%,25%,False,50,False,True,True,,,,,,,,
1824,384,70,10.0%,1,True,0,False,False,False,,,,,,,,
1825,385,70,10.0%,1,True,0,False,False,True,,,,,,,,
1826,386,70,20.0%,1,True,0,False,False,False,,,,,,,,
1827,387,70,20.0%,1,True,0,False,False,True,,,,,,,,
1828,388,70,50.0%,1,True,0,False,False,False,,,,,,,,
1829,389,70,50.0%,1,True,0,False,False,True,,,,,,,,
1830,390,70,100%,1,True,0,False,True,False,65.1151017662492,3600.50043296814,2427.0,2891.441208245844,,,,
1831,391,70,100%,1,True,0,False,True,True,,,,,,,,
1832,392,70,10.0%,1,True,50,False,False,False,,,,,,,,
1833,393,70,10.0%,1,True,50,False,False,True,,,,,,,,
1834,394,70,20.0%,1,True,50,False,False,False,,,,,,,,
1835,395,70,20.0%,1,True,50,False,False,True,,,,,,,,
1836,396,70,50.0%,1,True,50,False,False,False,,,,,,,,
1837,397,70,50.0%,1,True,50,False,False,True,,,,,,,,
1838,398,70,100%,1,True,50,False,True,False,40.24685103029767,3600.460608959198,2191.0,8259.618243361703,,,,
1839,399,70,100%,1,True,50,False,True,True,,,,,,,,
1840,400,70,10.0%,10%,True,0,False,False,False,,,,,,,,
1841,401,70,10.0%,10%,True,0,False,False,True,,,,,,,,
1842,402,70,20.0%,10%,True,0,False,False,False,,,,,,,,
1843,403,70,20.0%,10%,True,0,False,False,True,,,,,,,,
1844,404,70,50.0%,10%,True,0,False,False,False,,,,,,,,
1845,405,70,50.0%,10%,True,0,False,False,True,,,,,,,,
1846,406,70,100%,10%,True,0,False,True,False,46.751445998807114,3600.4190878868103,704.0,1461.757486770971,,,,
1847,407,70,100%,10%,True,0,False,True,True,,,,,,,,
1848,408,70,10.0%,10%,True,50,False,False,False,,,,,,,,
1849,409,70,10.0%,10%,True,50,False,False,True,,,,,,,,
1850,410,70,20.0%,10%,True,50,False,False,False,,,,,,,,
1851,411,70,20.0%,10%,True,50,False,False,True,,,,,,,,
1852,412,70,50.0%,10%,True,50,False,False,False,,,,,,,,
1853,413,70,50.0%,10%,True,50,False,False,True,,,,,,,,
1854,414,70,100%,10%,True,50,False,True,False,16.7227976500174,3600.3211200237274,602.0,5236.734708915482,,,,
1855,415,70,100%,10%,True,50,False,True,True,,,,,,,,
1856,416,70,10.0%,25%,True,0,False,False,False,,,,,,,,
1857,417,70,10.0%,25%,True,0,False,False,True,,,,,,,,
1858,418,70,20.0%,25%,True,0,False,False,False,,,,,,,,
1859,419,70,20.0%,25%,True,0,False,False,True,,,,,,,,
1860,420,70,50.0%,25%,True,0,False,False,False,,,,,,,,
1861,421,70,50.0%,25%,True,0,False,False,True,,,,,,,,
1862,422,70,100%,25%,True,0,False,True,False,18.963566810328388,3600.305193901062,10549.0,794.4035595619449,,,,
1863,423,70,100%,25%,True,0,False,True,True,,,,,,,,
1864,424,70,10.0%,25%,True,50,False,False,False,,,,,,,,
1865,425,70,10.0%,25%,True,50,False,False,True,,,,,,,,
1866,426,70,20.0%,25%,True,50,False,False,False,,,,,,,,
1867,427,70,20.0%,25%,True,50,False,False,True,,,,,,,,
1868,428,70,50.0%,25%,True,50,False,False,False,,,,,,,,
1869,429,70,50.0%,25%,True,50,False,False,True,,,,,,,,
1870,430,70,100%,25%,True,50,False,True,False,0.68887411058445,3600.255532026291,16530.0,4199.032187063662,,,,
1871,431,70,100%,25%,True,50,False,True,True,,,,,,,,
1872,432,70,10.0%,1,False,0,False,False,False,,,,,,,,
1873,433,70,10.0%,1,False,0,False,False,True,,,,,,,,
1874,434,70,20.0%,1,False,0,False,False,False,,,,,,,,
1875,435,70,20.0%,1,False,0,False,False,True,,,,,,,,
1876,436,70,50.0%,1,False,0,False,False,False,,,,,,,,
1877,437,70,50.0%,1,False,0,False,False,True,,,,,,,,
1878,438,70,100%,1,False,0,False,True,False,41.4203741441358,3608.403435945511,1.0,3145.5180184422043,,,,
1879,439,70,100%,1,False,0,False,True,True,,,,,,,,
1880,440,70,10.0%,1,False,50,False,False,False,5.65553685458761,3600.4941968917847,2003.0,4989.820481308172,,,,
1881,441,70,10.0%,1,False,50,False,False,True,,,,,,,,
1882,442,70,20.0%,1,False,50,False,False,False,,,,,,,,
1883,443,70,20.0%,1,False,50,False,False,True,,,,,,,,
1884,444,70,50.0%,1,False,50,False,False,False,,,,,,,,
1885,445,70,50.0%,1,False,50,False,False,True,,,,,,,,
1886,446,70,100%,1,False,50,False,True,False,,,,,,,,
1887,447,70,100%,1,False,50,False,True,True,,,,,,,,
1888,448,70,10.0%,10%,False,0,False,False,False,,,,,,,,
1889,449,70,10.0%,10%,False,0,False,False,True,,,,,,,,
1890,450,70,20.0%,10%,False,0,False,False,False,,,,,,,,
1891,451,70,20.0%,10%,False,0,False,False,True,,,,,,,,
1892,452,70,50.0%,10%,False,0,False,False,False,,,,,,,,
1893,453,70,50.0%,10%,False,0,False,False,True,,,,,,,,
1894,454,70,100%,10%,False,0,False,True,False,50.09765237792392,3605.510004997253,1.0,1144.4875895686578,,,,
1895,455,70,100%,10%,False,0,False,True,True,,,,,,,,
1896,456,70,10.0%,10%,False,50,False,False,False,,,,,,,,
1897,457,70,10.0%,10%,False,50,False,False,True,,,,,,,,
1898,458,70,20.0%,10%,False,50,False,False,False,,,,,,,,
1899,459,70,20.0%,10%,False,50,False,False,True,,,,,,,,
1900,460,70,50.0%,10%,False,50,False,False,False,,,,,,,,
1901,461,70,50.0%,10%,False,50,False,False,True,,,,,,,,
1902,462,70,100%,10%,False,50,False,True,False,,,,,,,,
1903,463,70,100%,10%,False,50,False,True,True,,,,,,,,
1904,464,70,10.0%,25%,False,0,False,False,False,,,,,,,,
1905,465,70,10.0%,25%,False,0,False,False,True,,,,,,,,
1906,466,70,20.0%,25%,False,0,False,False,False,,,,,,,,
1907,467,70,20.0%,25%,False,0,False,False,True,,,,,,,,
1908,468,70,50.0%,25%,False,0,False,False,False,,,,,,,,
1909,469,70,50.0%,25%,False,0,False,False,True,,,,,,,,
1910,470,70,100%,25%,False,0,False,True,False,44.21706603544537,3618.13876581192,1.0,686.1492607857763,,,,
1911,471,70,100%,25%,False,0,False,True,True,,,,,,,,
1912,472,70,10.0%,25%,False,50,False,False,False,,,,,,,,
1913,473,70,10.0%,25%,False,50,False,False,True,,,,,,,,
1914,474,70,20.0%,25%,False,50,False,False,False,,,,,,,,
1915,475,70,20.0%,25%,False,50,False,False,True,,,,,,,,
1916,476,70,50.0%,25%,False,50,False,False,False,,,,,,,,
1917,477,70,50.0%,25%,False,50,False,False,True,,,,,,,,
1918,478,70,100%,25%,False,50,False,True,False,7.307989154219401,3632.002660036087,1.0,4190.988943539221,,,,
1919,479,70,100%,25%,False,50,False,True,True,,,,,,,,
1920,0,10,10.0%,1,True,0,False,False,False,0.0013357200618010563,5.043603181838989,3439.0,333.620892447462,,,,
1921,1,10,10.0%,1,True,0,False,False,True,,,,,,,,
1922,2,10,20.0%,1,True,0,False,False,False,0.0009608057133383724,25.72254204750061,14806.0,334.1395369803008,,,,
1923,3,10,20.0%,1,True,0,False,False,True,,,,,,,,
1924,4,10,50.0%,1,True,0,False,False,False,0.0016440901904901683,123.71475911140442,57444.0,365.3364962981452,,,,
1925,5,10,50.0%,1,True,0,False,False,True,,,,,,,,
1926,6,10,100%,1,True,0,False,True,False,0.007054932785078266,130.42780900001526,142054.0,374.5445816337615,,,,
1927,7,10,100%,1,True,0,False,True,True,,,,,,,,
1928,8,10,10.0%,1,True,50,False,False,False,0.00581738018233628,1.5199460983276367,1.0,608.6209280057378,,,,
1929,9,10,10.0%,1,True,50,False,False,True,,,,,,,,
1930,10,10,20.0%,1,True,50,False,False,False,0.0034080992724774086,11.75274395942688,1836.0,634.1598174924869,,,,
1931,11,10,20.0%,1,True,50,False,False,True,,,,,,,,
1932,12,10,50.0%,1,True,50,False,False,False,0.0036093195183773603,33.50926780700684,5259.0,704.0738679616431,,,,
1933,13,10,50.0%,1,True,50,False,False,True,,,,,,,,
1934,14,10,100%,1,True,50,False,True,False,0.0,29.189159154891968,6559.0,917.4099111612188,,,,
1935,15,10,100%,1,True,50,False,True,True,,,,,,,,
1936,16,10,10.0%,10%,True,0,False,False,False,0.0013357200618010563,4.973062992095947,3439.0,333.620892447462,,,,
1937,17,10,10.0%,10%,True,0,False,False,True,,,,,,,,
1938,18,10,20.0%,10%,True,0,False,False,False,0.0009608057133383724,25.27121496200561,14806.0,334.1395369803008,,,,
1939,19,10,20.0%,10%,True,0,False,False,True,,,,,,,,
1940,20,10,50.0%,10%,True,0,False,False,False,0.0016440901904901683,119.11571311950684,57444.0,365.3364962981452,,,,
1941,21,10,50.0%,10%,True,0,False,False,True,,,,,,,,
1942,22,10,100%,10%,True,0,False,True,False,0.007054932785078266,129.68854594230652,142054.0,374.5445816337615,,,,
1943,23,10,100%,10%,True,0,False,True,True,,,,,,,,
1944,24,10,10.0%,10%,True,50,False,False,False,0.00581738018233628,1.4992799758911133,1.0,608.6209280057378,,,,
1945,25,10,10.0%,10%,True,50,False,False,True,,,,,,,,
1946,26,10,20.0%,10%,True,50,False,False,False,0.0034080992724774086,11.613878011703491,1836.0,634.1598174924869,,,,
1947,27,10,20.0%,10%,True,50,False,False,True,,,,,,,,
1948,28,10,50.0%,10%,True,50,False,False,False,0.003609383808486932,33.46708083152771,5256.0,704.0738684143093,,,,
1949,29,10,50.0%,10%,True,50,False,False,True,,,,,,,,
1950,30,10,100%,10%,True,50,False,True,False,0.0,29.5786030292511,6559.0,917.4099111612188,,,,
1951,31,10,100%,10%,True,50,False,True,True,,,,,,,,
1952,32,10,10.0%,25%,True,0,False,False,False,0.004123430204764424,14.725804090499878,8743.0,238.68930271025235,,,,
1953,33,10,10.0%,25%,True,0,False,False,True,,,,,,,,
1954,34,10,20.0%,25%,True,0,False,False,False,0.0002285472433545049,24.17062211036682,6515.0,238.81564060812445,,,,
1955,35,10,20.0%,25%,True,0,False,False,True,,,,,,,,
1956,36,10,50.0%,25%,True,0,False,False,False,0.009703745445984699,81.8817310333252,42240.0,246.4945883226401,,,,
1957,37,10,50.0%,25%,True,0,False,False,True,,,,,,,,
1958,38,10,100%,25%,True,0,False,True,False,6.35006533530803e-05,41.20278096199036,3320.0,269.26842083241377,,,,
1959,39,10,100%,25%,True,0,False,True,True,,,,,,,,
1960,40,10,10.0%,25%,True,50,False,False,False,0.0002214562004988865,9.150619983673096,4155.0,492.9142102756375,,,,
1961,41,10,10.0%,25%,True,50,False,False,True,,,,,,,,
1962,42,10,20.0%,25%,True,50,False,False,False,0.008085229337440453,26.36064600944519,14361.0,505.8136801547311,,,,
1963,43,10,20.0%,25%,True,50,False,False,True,,,,,,,,
1964,44,10,50.0%,25%,True,50,False,False,False,0.008049242411854928,20.15157794952393,4283.0,545.5646716343747,,,,
1965,45,10,50.0%,25%,True,50,False,False,True,,,,,,,,
1966,46,10,100%,25%,True,50,False,True,False,2.075884414154923e-05,4.373867034912109,1116.0,769.2684723143495,,,,
1967,47,10,100%,25%,True,50,False,True,True,,,,,,,,
1968,48,10,10.0%,1,False,0,False,False,False,0.001150758928105615,3.290328025817871,966.0,333.61970546964034,,,,
1969,49,10,10.0%,1,False,0,False,False,True,,,,,,,,
1970,50,10,20.0%,1,False,0,False,False,False,0.003029713199224133,7.53074312210083,1373.0,334.1477605693281,,,,
1971,51,10,20.0%,1,False,0,False,False,True,,,,,,,,
1972,52,10,50.0%,1,False,0,False,False,False,0.005024179726697835,72.37175488471985,33530.0,365.3364636258938,,,,
1973,53,10,50.0%,1,False,0,False,False,True,,,,,,,,
1974,54,10,100%,1,False,0,False,True,False,0.0016312106727720196,17.88974404335022,754.0,374.544303517679,,,,
1975,55,10,100%,1,False,0,False,True,True,,,,,,,,
1976,56,10,10.0%,1,False,50,False,False,False,9.102048269669e-05,4.703516006469727,2049.0,608.6198691397788,,,,
1977,57,10,10.0%,1,False,50,False,False,True,,,,,,,,
1978,58,10,20.0%,1,False,50,False,False,False,0.00014946216680747083,3.9181079864501953,112.0,634.1393046787894,,,,
1979,59,10,20.0%,1,False,50,False,False,True,,,,,,,,
1980,60,10,50.0%,1,False,50,False,False,False,0.00224177383222706,58.7099769115448,6113.0,704.0774818533105,,,,
1981,61,10,50.0%,1,False,50,False,False,True,,,,,,,,
1982,62,10,100%,1,False,50,False,True,False,2.406275313514573e-07,16.13196897506714,842.0,917.4099386998404,,,,
1983,63,10,100%,1,False,50,False,True,True,,,,,,,,
1984,64,10,10.0%,10%,False,0,False,False,False,0.001150758928105615,3.227002143859864,966.0,333.61970546964034,,,,
1985,65,10,10.0%,10%,False,0,False,False,True,,,,,,,,
1986,66,10,20.0%,10%,False,0,False,False,False,0.006585174919852753,6.2401649951934814,1796.0,334.14256564264787,,,,
1987,67,10,20.0%,10%,False,0,False,False,True,,,,,,,,
1988,68,10,50.0%,10%,False,0,False,False,False,0.008799558718791678,65.488774061203,24194.0,365.3582809253397,,,,
1989,69,10,50.0%,10%,False,0,False,False,True,,,,,,,,
1990,70,10,100%,10%,False,0,False,True,False,0.0016312106727720196,17.859405040740967,754.0,374.544303517679,,,,
1991,71,10,100%,10%,False,0,False,True,True,,,,,,,,
1992,72,10,10.0%,10%,False,50,False,False,False,9.102048269669e-05,4.804605960845947,2049.0,608.6198691397788,,,,
1993,73,10,10.0%,10%,False,50,False,False,True,,,,,,,,
1994,74,10,20.0%,10%,False,50,False,False,False,0.0001750478393390885,3.837718963623047,40.0,634.1392777037122,,,,
1995,75,10,20.0%,10%,False,50,False,False,True,,,,,,,,
1996,76,10,50.0%,10%,False,50,False,False,False,0.009747002527411092,75.12007999420166,22255.0,704.1306151712774,,,,
1997,77,10,50.0%,10%,False,50,False,False,True,,,,,,,,
1998,78,10,100%,10%,False,50,False,True,False,2.406275313514573e-07,17.897552013397217,842.0,917.4099386998404,,,,
1999,79,10,100%,10%,False,50,False,True,True,,,,,,,,
2000,80,10,10.0%,25%,False,0,False,False,False,0.0022480026867493182,5.685249090194702,892.0,238.6902476120343,,,,
2001,81,10,10.0%,25%,False,0,False,False,True,,,,,,,,
2002,82,10,20.0%,25%,False,0,False,False,False,0.007656049809743347,23.28840494155884,13532.0,238.8152644505232,,,,
2003,83,10,20.0%,25%,False,0,False,False,True,,,,,,,,
2004,84,10,50.0%,25%,False,0,False,False,False,0.000555941968388569,50.15296196937561,8121.0,246.494612786108,,,,
2005,85,10,50.0%,25%,False,0,False,False,True,,,,,,,,
2006,86,10,100%,25%,False,0,False,True,False,1.2104683865424653e-05,21.34623885154724,252.0,269.26846101841807,,,,
2007,87,10,100%,25%,False,0,False,True,True,,,,,,,,
2008,88,10,10.0%,25%,False,50,False,False,False,0.0007079875224396127,1.2177870273590088,1.0,492.9162948355967,,,,
2009,89,10,10.0%,25%,False,50,False,False,True,,,,,,,,
2010,90,10,20.0%,25%,False,50,False,False,False,0.0038585984934675923,13.598635911941528,6302.0,505.8101016863336,,,,
2011,91,10,20.0%,25%,False,50,False,False,True,,,,,,,,
2012,92,10,50.0%,25%,False,50,False,False,False,0.009279296409752415,21.271148204803467,8736.0,545.5433169593133,,,,
2013,93,10,50.0%,25%,False,50,False,False,True,,,,,,,,
2014,94,10,100%,25%,False,50,False,True,False,2.2012973434194642e-05,14.52212905883789,71.0,769.268492475996,,,,
2015,95,10,100%,25%,False,50,False,True,True,,,,,,,,
2016,96,20,10.0%,1,True,0,False,False,False,0.009725943843315954,61.13671612739563,2131.0,660.0074812680683,,,,
2017,97,20,10.0%,1,True,0,False,False,True,,,,,,,,
2018,98,20,20.0%,1,True,0,False,False,False,0.0002571844700323189,548.1796989440918,68886.0,667.4115000543566,,,,
2019,99,20,20.0%,1,True,0,False,False,True,,,,,,,,
2020,100,20,50.0%,1,True,0,False,False,False,1.06770605686595,3600.1639919281006,475914.0,681.2371972380738,,,,
2021,101,20,50.0%,1,True,0,False,False,True,,,,,,,,
2022,102,20,100%,1,True,0,False,True,False,0.37339080600512,3600.2757499217987,543630.0,762.4987996643647,,,,
2023,103,20,100%,1,True,0,False,True,True,,,,,,,,
2024,104,20,10.0%,1,True,50,False,False,False,0.00025416581195051804,15.686036109924316,1.0,1160.0015293970305,,,,
2025,105,20,10.0%,1,True,50,False,False,True,,,,,,,,
2026,106,20,20.0%,1,True,50,False,False,False,0.0001964574295562626,74.13925695419312,8543.0,1232.2196743931531,,,,
2027,107,20,20.0%,1,True,50,False,False,True,,,,,,,,
2028,108,20,50.0%,1,True,50,False,False,False,0.0011836924332136534,375.4549908638001,42113.0,1355.599947970495,,,,
2029,109,20,50.0%,1,True,50,False,False,True,,,,,,,,
2030,110,20,100%,1,True,50,False,True,False,0.23495266513767002,3600.247538089752,317797.0,1780.62320620562,,,,
2031,111,20,100%,1,True,50,False,True,True,,,,,,,,
2032,112,20,10.0%,10%,True,0,False,False,False,0.007470622349550514,406.4282701015472,113591.0,490.6125593991155,,,,
2033,113,20,10.0%,10%,True,0,False,False,True,,,,,,,,
2034,114,20,20.0%,10%,True,0,False,False,False,0.002175521096180293,2085.677123069763,266460.0,490.68407022701456,,,,
2035,115,20,20.0%,10%,True,0,False,False,True,,,,,,,,
2036,116,20,50.0%,10%,True,0,False,False,False,0.13008196724148,3600.2076048851013,428433.0,501.308153842023,,,,
2037,117,20,50.0%,10%,True,0,False,False,True,,,,,,,,
2038,118,20,100%,10%,True,0,False,True,False,0.00995262726805746,1144.5529968738556,202983.0,533.1069256887274,,,,
2039,119,20,100%,10%,True,0,False,True,True,,,,,,,,
2040,120,20,10.0%,10%,True,50,False,False,False,0.005633241580232018,127.43936800956726,42204.0,990.5787318767508,,,,
2041,121,20,10.0%,10%,True,50,False,False,True,,,,,,,,
2042,122,20,20.0%,10%,True,50,False,False,False,0.00036114675055960656,130.88150000572205,14883.0,995.1192028543388,,,,
2043,123,20,20.0%,10%,True,50,False,False,True,,,,,,,,
2044,124,20,50.0%,10%,True,50,False,False,False,0.005560009301039394,424.61404490470886,71743.0,1081.3218518514443,,,,
2045,125,20,50.0%,10%,True,50,False,False,True,,,,,,,,
2046,126,20,100%,10%,True,50,False,True,False,0.002090948064126417,511.1037859916687,43215.0,1558.1069000541008,,,,
2047,127,20,100%,10%,True,50,False,True,True,,,,,,,,
2048,128,20,10.0%,25%,True,0,False,False,False,0.004537927582096231,169.113214969635,59757.0,215.85409642211903,,,,
2049,129,20,10.0%,25%,True,0,False,False,True,,,,,,,,
2050,130,20,20.0%,25%,True,0,False,False,False,0.003951162876918234,410.9642610549927,84946.0,221.533578202332,,,,
2051,131,20,20.0%,25%,True,0,False,False,True,,,,,,,,
2052,132,20,50.0%,25%,True,0,False,False,False,2.26902786496918,3600.14181804657,427347.0,225.9264381368497,,,,
