,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
151,1,20,17,1,50,False,False,True,0.0001122101878071,3600.24284696579,171058.0,1480.7249666599505,0.0945460796356201,,1743.5573368101884,
153,1,20,35,2,50,False,True,True,2.2144614271405817e-06,165.48865413665771,4811.0,1675.1545518702944,2.6849849224090576,2.9172608852386475,1751.3805487742525,1730.0804094911196
157,1,20,3,2,50,False,False,True,1.529089180626093e-05,104.55118989944458,4315.0,927.158728180369,0.2149610519409179,47.29947018623352,1610.4339909039113,1041.1875485093278
158,1,20,8,2,50,False,False,True,5.366827847817286e-05,255.5192530155182,19924.0,1016.5388848591284,0.9582390785217284,268.45901012420654,1648.8041885092127,925.418982032157
159,1,20,17,2,50,False,False,True,9.505133543291846e-05,1721.449471950531,86356.0,1131.9478601289356,1.8136849403381348,,1568.2237990973888,
161,1,20,35,5,50,False,True,True,3.3517013383874384e-06,167.20569586753845,2705.0,1321.0777776975387,4.484057903289795,2.550823926925659,1379.4861975182785,1348.6235357561343
165,1,20,3,5,50,False,False,True,3.864074491094907e-06,132.8136808872223,12126.0,688.556008717971,0.0119268894195556,30.765403032302856,1531.7119964407923,760.7720689434553
166,1,20,8,5,50,False,False,True,9.710243009867852e-05,662.5687139034271,68919.0,733.6550888821128,0.0235869884490966,300.0312688350677,1468.9621603573214,718.0182697670939
167,1,20,17,5,50,False,False,True,,,,,0.3926420211791992,,1481.8561107388778,
169,1,30,58,1,50,False,True,True,0.0,202.7344949245453,13251.0,3363.653834352984,0.4559998512268066,7.1984639167785645,3475.4268447935588,3462.607685212155
173,1,30,5,1,50,False,False,True,2.143376223089503e-05,1143.5564591884613,57555.0,1953.3108844136327,0.1504480838775634,30.453404188156128,2773.9266800125897,3123.442870452272
174,1,30,14,1,50,False,False,True,0.000101466706072,3600.1901500225067,206405.0,2236.283567786325,0.3386349678039551,,2690.529706152068,
175,1,30,29,1,50,False,False,True,,,,,0.4121260643005371,,2804.968272361675,
177,1,30,58,3,50,False,True,True,4.21173914248104e-05,870.746771812439,16679.0,2453.5862662859445,100.00633192062378,6.288915157318115,2492.448590271178,2478.2332285783887
181,1,30,5,3,50,False,False,True,7.009067275319925e-05,589.0972819328308,54922.0,1450.1770036773446,0.350783109664917,,2429.962350758253,
182,1,30,14,3,50,False,False,True,7.162969590434583e-05,2089.5806460380554,44846.0,1455.1148075921317,7.6429970264434814,,2267.162104587337,
183,1,30,29,3,50,False,False,True,,,,,35.76710391044617,,2329.7311779806805,
185,1,30,58,7,50,False,True,True,1.8891739474279427e-05,1740.6427240371704,69582.0,2019.7035898975173,45.48744320869446,15.002498865127563,2083.361537979172,2084.586835750212
189,1,30,5,7,50,False,False,True,5.216150020512655e-06,509.8440380096436,59765.0,1095.5466344892577,0.0359549522399902,159.511559009552,2307.707961421725,1299.7840661024327
190,1,30,14,7,50,False,False,True,3.661435474036055e-05,2574.9036099910736,75287.0,1181.5438936122982,0.6052169799804688,,2137.516611108036,
191,1,30,29,7,50,False,False,True,,,,,3.6827688217163086,,2023.429873146406,
193,1,50,82,1,50,False,True,True,9.978216993879532e-05,497.8192000389099,23034.0,6170.330963655304,2.5476388931274414,25.46311593055725,6266.543481882172,6265.452775765658
197,1,50,8,1,50,False,False,True,,,,,0.8332090377807617,,4507.209738873722,
198,1,50,20,1,50,False,False,True,,,,,1.2826831340789795,,4484.65333825365,
199,1,50,41,1,50,False,False,True,,,,,1.75103497505188,,4567.393391751915,
201,1,50,82,5,50,False,True,True,0.0950786972893426,3601.0591537952423,33979.0,3724.4650536344966,100.0172770023346,9.629971027374268,3819.130317296494,3806.472604296864
205,1,50,8,5,50,False,False,True,,,,,2.9791951179504395,,3612.814212168585,
206,1,50,20,5,50,False,False,True,,,,,100.00913214683531,,3465.3476118117687,
207,1,50,41,5,50,False,False,True,,,,,100.01084995269775,,3405.1861505912607,
209,1,50,82,12,50,False,True,True,0.0110007849366039,3601.140212059021,85120.0,3135.856844542732,100.00854301452635,9.636667966842651,3166.579316067928,3152.580581409898
213,1,50,8,12,50,False,False,True,1.3210563115680683e-06,2907.716094970703,155942.0,1669.3250204553992,0.0870888233184814,,3637.374520831502,
